"area_name","area_code","date","new_cases","total_cases"
"Islington","E09000019",2020-04-30,6,456
"Kensington and Chelsea","E09000020",2020-04-30,5,489
"Kingston upon Thames","E09000021",2020-04-30,16,563
"Lambeth","E09000022",2020-04-30,8,1206
"Lewisham","E09000023",2020-04-30,15,1036
"Merton","E09000024",2020-04-30,11,744
"Newham","E09000025",2020-04-30,12,1048
"Redbridge","E09000026",2020-04-30,25,836
"Richmond upon Thames","E09000027",2020-04-30,10,437
"Southwark","E09000028",2020-04-30,15,1280
"Sutton","E09000029",2020-04-30,12,804
"Tower Hamlets","E09000030",2020-04-30,6,679
"Waltham Forest","E09000031",2020-04-30,10,831
"Wandsworth","E09000032",2020-04-30,12,996
"Westminster","E09000033",2020-04-30,20,660
"Barking and Dagenham","E09000002",2020-05-01,11,559
"Barnet","E09000003",2020-05-01,10,1348
"Bexley","E09000004",2020-05-01,17,801
"Brent","E09000005",2020-05-01,18,1482
"Bromley","E09000006",2020-05-01,15,1232
"Camden","E09000007",2020-05-01,8,609
"Croydon","E09000008",2020-05-01,19,1593
"Ealing","E09000009",2020-05-01,18,1219
"Enfield","E09000010",2020-05-01,12,995
"Greenwich","E09000011",2020-05-01,11,774
"Hackney and City of London","E09000012",2020-05-01,12,686
"Hammersmith and Fulham","E09000013",2020-05-01,9,653
"Haringey","E09000014",2020-05-01,9,626
"Harrow","E09000015",2020-05-01,10,1058
"Havering","E09000016",2020-05-01,20,766
"Hillingdon","E09000017",2020-05-01,15,877
"Hounslow","E09000018",2020-05-01,13,823
"Islington","E09000019",2020-05-01,5,461
"Kensington and Chelsea","E09000020",2020-05-01,5,494
"Kingston upon Thames","E09000021",2020-05-01,9,572
"Lambeth","E09000022",2020-05-01,11,1217
"Lewisham","E09000023",2020-05-01,8,1044
"Merton","E09000024",2020-05-01,10,754
"Newham","E09000025",2020-05-01,4,1052
"Redbridge","E09000026",2020-05-01,9,845
"Richmond upon Thames","E09000027",2020-05-01,7,444
"Southwark","E09000028",2020-05-01,12,1292
"Sutton","E09000029",2020-05-01,9,813
"Tower Hamlets","E09000030",2020-05-01,10,689
"Waltham Forest","E09000031",2020-05-01,12,843
"Wandsworth","E09000032",2020-05-01,12,1008
"Westminster","E09000033",2020-05-01,4,664
"Barking and Dagenham","E09000002",2020-05-02,6,565
"Barnet","E09000003",2020-05-02,9,1357
"Bexley","E09000004",2020-05-02,17,818
"Brent","E09000005",2020-05-02,9,1491
"Bromley","E09000006",2020-05-02,15,1247
"Camden","E09000007",2020-05-02,1,610
"Croydon","E09000008",2020-05-02,19,1612
"Ealing","E09000009",2020-05-02,21,1240
"Enfield","E09000010",2020-05-02,10,1005
"Greenwich","E09000011",2020-05-02,3,777
"Hackney and City of London","E09000012",2020-05-02,7,693
"Hammersmith and Fulham","E09000013",2020-05-02,1,654
"Haringey","E09000014",2020-05-02,3,629
"Harrow","E09000015",2020-05-02,7,1065
"Havering","E09000016",2020-05-02,10,776
"Hillingdon","E09000017",2020-05-02,12,889
"Hounslow","E09000018",2020-05-02,11,834
"Islington","E09000019",2020-05-02,1,462
"Kensington and Chelsea","E09000020",2020-05-02,2,496
"Kingston upon Thames","E09000021",2020-05-02,12,584
"Lambeth","E09000022",2020-05-02,3,1220
"Lewisham","E09000023",2020-05-02,7,1051
"Merton","E09000024",2020-05-02,7,761
"Newham","E09000025",2020-05-02,9,1061
"Redbridge","E09000026",2020-05-02,10,855
"Richmond upon Thames","E09000027",2020-05-02,3,447
"Southwark","E09000028",2020-05-02,3,1295
"Sutton","E09000029",2020-05-02,16,829
"Tower Hamlets","E09000030",2020-05-02,3,692
"Waltham Forest","E09000031",2020-05-02,4,847
"Wandsworth","E09000032",2020-05-02,3,1011
"Westminster","E09000033",2020-05-02,4,668
"Barking and Dagenham","E09000002",2020-05-03,8,573
"Barnet","E09000003",2020-05-03,6,1363
"Bexley","E09000004",2020-05-03,8,826
"Brent","E09000005",2020-05-03,5,1496
"Bromley","E09000006",2020-05-03,11,1258
"Camden","E09000007",2020-05-03,2,612
"Croydon","E09000008",2020-05-03,7,1619
"Ealing","E09000009",2020-05-03,7,1247
"Enfield","E09000010",2020-05-03,4,1009
"Greenwich","E09000011",2020-05-03,1,778
"Hackney and City of London","E09000012",2020-05-03,4,697
"Hammersmith and Fulham","E09000013",2020-05-03,2,656
"Haringey","E09000014",2020-05-03,1,630
"Harrow","E09000015",2020-05-03,7,1072
"Havering","E09000016",2020-05-03,8,784
"Hillingdon","E09000017",2020-05-03,5,894
"Hounslow","E09000018",2020-05-03,5,839
"Islington","E09000019",2020-05-03,4,466
"Kensington and Chelsea","E09000020",2020-05-03,3,499
"Kingston upon Thames","E09000021",2020-05-03,5,589
"Lambeth","E09000022",2020-05-03,4,1224
"Lewisham","E09000023",2020-05-03,6,1057
"Merton","E09000024",2020-05-03,10,771
"Newham","E09000025",2020-05-03,5,1066
"Redbridge","E09000026",2020-05-03,9,864
"Richmond upon Thames","E09000027",2020-05-03,4,451
"Southwark","E09000028",2020-05-03,3,1298
"Sutton","E09000029",2020-05-03,10,839
"Tower Hamlets","E09000030",2020-05-03,4,696
"Waltham Forest","E09000031",2020-05-03,6,853
"Wandsworth","E09000032",2020-05-03,4,1015
"Westminster","E09000033",2020-05-03,0,668
"Barking and Dagenham","E09000002",2020-05-04,4,577
"Barnet","E09000003",2020-05-04,12,1375
"Bexley","E09000004",2020-05-04,9,835
"Brent","E09000005",2020-05-04,8,1504
"Bromley","E09000006",2020-05-04,14,1272
"Camden","E09000007",2020-05-04,0,612
"Croydon","E09000008",2020-05-04,14,1633
"Ealing","E09000009",2020-05-04,12,1259
"Enfield","E09000010",2020-05-04,10,1019
"Greenwich","E09000011",2020-05-04,6,784
"Hackney and City of London","E09000012",2020-05-04,4,701
"Hammersmith and Fulham","E09000013",2020-05-04,5,661
"Haringey","E09000014",2020-05-04,3,633
"Harrow","E09000015",2020-05-04,20,1092
"Havering","E09000016",2020-05-04,16,800
"Hillingdon","E09000017",2020-05-04,13,907
"Hounslow","E09000018",2020-05-04,14,853
"Islington","E09000019",2020-05-04,4,470
"Kensington and Chelsea","E09000020",2020-05-04,1,500
"Kingston upon Thames","E09000021",2020-05-04,8,597
"Lambeth","E09000022",2020-05-04,5,1229
"Lewisham","E09000023",2020-05-04,5,1062
"Merton","E09000024",2020-05-04,4,775
"Newham","E09000025",2020-05-04,8,1074
"Redbridge","E09000026",2020-05-04,14,878
"Richmond upon Thames","E09000027",2020-05-04,4,455
"Southwark","E09000028",2020-05-04,7,1305
"Sutton","E09000029",2020-05-04,4,843
"Tower Hamlets","E09000030",2020-05-04,1,697
"Waltham Forest","E09000031",2020-05-04,10,863
"Wandsworth","E09000032",2020-05-04,4,1019
"Westminster","E09000033",2020-05-04,3,671
"Barking and Dagenham","E09000002",2020-05-05,6,583
"Barnet","E09000003",2020-05-05,12,1387
"Bexley","E09000004",2020-05-05,6,841
"Brent","E09000005",2020-05-05,6,1510
"Bromley","E09000006",2020-05-05,14,1286
"Camden","E09000007",2020-05-05,5,617
"Croydon","E09000008",2020-05-05,8,1641
"Ealing","E09000009",2020-05-05,7,1266
"Enfield","E09000010",2020-05-05,9,1028
"Greenwich","E09000011",2020-05-05,6,790
"Hackney and City of London","E09000012",2020-05-05,6,707
"Hammersmith and Fulham","E09000013",2020-05-05,1,662
"Haringey","E09000014",2020-05-05,5,638
"Harrow","E09000015",2020-05-05,12,1104
"Havering","E09000016",2020-05-05,7,807
"Hillingdon","E09000017",2020-05-05,7,914
"Hounslow","E09000018",2020-05-05,4,857
"Islington","E09000019",2020-05-05,2,472
"Kensington and Chelsea","E09000020",2020-05-05,1,501
"Kingston upon Thames","E09000021",2020-05-05,5,602
"Lambeth","E09000022",2020-05-05,5,1234
"Lewisham","E09000023",2020-05-05,7,1069
"Merton","E09000024",2020-05-05,5,780
"Newham","E09000025",2020-05-05,8,1082
"Redbridge","E09000026",2020-05-05,25,903
"Richmond upon Thames","E09000027",2020-05-05,3,458
"Southwark","E09000028",2020-05-05,7,1312
"Sutton","E09000029",2020-05-05,10,853
"Tower Hamlets","E09000030",2020-05-05,2,699
"Waltham Forest","E09000031",2020-05-05,8,871
"Wandsworth","E09000032",2020-05-05,5,1024
"Westminster","E09000033",2020-05-05,3,674
"Barking and Dagenham","E09000002",2020-05-06,4,587
"Barnet","E09000003",2020-05-06,10,1397
"Bexley","E09000004",2020-05-06,14,855
"Brent","E09000005",2020-05-06,8,1518
"Bromley","E09000006",2020-05-06,36,1322
"Camden","E09000007",2020-05-06,4,621
"Croydon","E09000008",2020-05-06,10,1651
"Ealing","E09000009",2020-05-06,12,1278
"Enfield","E09000010",2020-05-06,5,1033
"Greenwich","E09000011",2020-05-06,4,794
"Hackney and City of London","E09000012",2020-05-06,5,712
"Hammersmith and Fulham","E09000013",2020-05-06,2,664
"Haringey","E09000014",2020-05-06,6,644
"Harrow","E09000015",2020-05-06,13,1117
"Havering","E09000016",2020-05-06,8,815
"Hillingdon","E09000017",2020-05-06,12,926
"Hounslow","E09000018",2020-05-06,10,867
"Islington","E09000019",2020-05-06,2,474
"Kensington and Chelsea","E09000020",2020-05-06,3,504
"Kingston upon Thames","E09000021",2020-05-06,5,607
"Lambeth","E09000022",2020-05-06,5,1239
"Lewisham","E09000023",2020-05-06,6,1075
"Merton","E09000024",2020-05-06,14,794
"Newham","E09000025",2020-05-06,16,1098
"Redbridge","E09000026",2020-05-06,17,920
"Richmond upon Thames","E09000027",2020-05-06,3,461
"Southwark","E09000028",2020-05-06,9,1321
"Sutton","E09000029",2020-05-06,4,857
"Tower Hamlets","E09000030",2020-05-06,2,701
"Waltham Forest","E09000031",2020-05-06,10,881
"Wandsworth","E09000032",2020-05-06,5,1029
"Westminster","E09000033",2020-05-06,3,677
"Barking and Dagenham","E09000002",2020-05-07,6,593
"Barnet","E09000003",2020-05-07,13,1410
"Bexley","E09000004",2020-05-07,11,866
"Brent","E09000005",2020-05-07,8,1526
"Bromley","E09000006",2020-05-07,20,1342
"Camden","E09000007",2020-05-07,8,629
"Croydon","E09000008",2020-05-07,9,1660
"Ealing","E09000009",2020-05-07,20,1298
"Enfield","E09000010",2020-05-07,2,1035
"Greenwich","E09000011",2020-05-07,9,803
"Hackney and City of London","E09000012",2020-05-07,8,720
"Hammersmith and Fulham","E09000013",2020-05-07,4,668
"Haringey","E09000014",2020-05-07,13,657
"Harrow","E09000015",2020-05-07,17,1134
"Havering","E09000016",2020-05-07,1,816
"Hillingdon","E09000017",2020-05-07,12,938
"Hounslow","E09000018",2020-05-07,9,876
"Islington","E09000019",2020-05-07,2,476
"Kensington and Chelsea","E09000020",2020-05-07,4,508
"Kingston upon Thames","E09000021",2020-05-07,6,613
"Lambeth","E09000022",2020-05-07,7,1246
"Lewisham","E09000023",2020-05-07,9,1084
"Merton","E09000024",2020-05-07,8,802
"Newham","E09000025",2020-05-07,6,1104
"Redbridge","E09000026",2020-05-07,21,941
"Richmond upon Thames","E09000027",2020-05-07,6,467
"Southwark","E09000028",2020-05-07,4,1325
"Sutton","E09000029",2020-05-07,4,861
"Tower Hamlets","E09000030",2020-05-07,3,704
"Waltham Forest","E09000031",2020-05-07,10,891
"Wandsworth","E09000032",2020-05-07,9,1038
"Westminster","E09000033",2020-05-07,3,680
"Barking and Dagenham","E09000002",2020-05-08,6,599
"Barnet","E09000003",2020-05-08,7,1417
"Bexley","E09000004",2020-05-08,8,874
"Brent","E09000005",2020-05-08,19,1545
"Bromley","E09000006",2020-05-08,24,1366
"Camden","E09000007",2020-05-08,3,632
"Croydon","E09000008",2020-05-08,13,1673
"Ealing","E09000009",2020-05-08,15,1313
"Enfield","E09000010",2020-05-08,7,1042
"Greenwich","E09000011",2020-05-08,10,813
"Hackney and City of London","E09000012",2020-05-08,3,723
"Hammersmith and Fulham","E09000013",2020-05-08,3,671
"Haringey","E09000014",2020-05-08,6,663
"Harrow","E09000015",2020-05-08,9,1143
"Havering","E09000016",2020-05-08,3,819
"Hillingdon","E09000017",2020-05-08,1,939
"Hounslow","E09000018",2020-05-08,9,885
"Islington","E09000019",2020-05-08,6,482
"Kensington and Chelsea","E09000020",2020-05-08,2,510
"Kingston upon Thames","E09000021",2020-05-08,4,617
"Lambeth","E09000022",2020-05-08,2,1248
"Lewisham","E09000023",2020-05-08,7,1091
"Merton","E09000024",2020-05-08,3,805
"Newham","E09000025",2020-05-08,4,1108
"Redbridge","E09000026",2020-05-08,7,948
"Richmond upon Thames","E09000027",2020-05-08,3,470
"Southwark","E09000028",2020-05-08,4,1329
"Sutton","E09000029",2020-05-08,7,868
"Tower Hamlets","E09000030",2020-05-08,1,705
"Waltham Forest","E09000031",2020-05-08,5,896
"Wandsworth","E09000032",2020-05-08,2,1040
"Westminster","E09000033",2020-05-08,3,683
"Barking and Dagenham","E09000002",2020-05-09,4,603
"Barnet","E09000003",2020-05-09,5,1422
"Bexley","E09000004",2020-05-09,4,878
"Brent","E09000005",2020-05-09,8,1553
"Bromley","E09000006",2020-05-09,4,1370
"Camden","E09000007",2020-05-09,2,634
"Croydon","E09000008",2020-05-09,6,1679
"Ealing","E09000009",2020-05-09,4,1317
"Enfield","E09000010",2020-05-09,1,1043
"Greenwich","E09000011",2020-05-09,2,815
"Hackney and City of London","E09000012",2020-05-09,3,726
"Hammersmith and Fulham","E09000013",2020-05-09,1,672
"Haringey","E09000014",2020-05-09,2,665
"Harrow","E09000015",2020-05-09,7,1150
"Havering","E09000016",2020-05-09,0,819
"Hillingdon","E09000017",2020-05-09,5,944
"Hounslow","E09000018",2020-05-09,9,894
"Islington","E09000019",2020-05-09,4,486
"Kensington and Chelsea","E09000020",2020-05-09,2,512
"Kingston upon Thames","E09000021",2020-05-09,2,619
"Lambeth","E09000022",2020-05-09,6,1254
"Lewisham","E09000023",2020-05-09,2,1093
"Merton","E09000024",2020-05-09,2,807
"Newham","E09000025",2020-05-09,7,1115
"Redbridge","E09000026",2020-05-09,4,952
"Richmond upon Thames","E09000027",2020-05-09,2,472
"Southwark","E09000028",2020-05-09,7,1336
"Sutton","E09000029",2020-05-09,4,872
"Tower Hamlets","E09000030",2020-05-09,4,709
"Waltham Forest","E09000031",2020-05-09,7,903
"Wandsworth","E09000032",2020-05-09,4,1044
"Westminster","E09000033",2020-05-09,4,687
"Barking and Dagenham","E09000002",2020-05-10,7,610
"Barnet","E09000003",2020-05-10,8,1430
"Bexley","E09000004",2020-05-10,8,886
"Brent","E09000005",2020-05-10,3,1556
"Bromley","E09000006",2020-05-10,11,1381
"Camden","E09000007",2020-05-10,2,636
"Croydon","E09000008",2020-05-10,3,1682
"Ealing","E09000009",2020-05-10,2,1319
"Enfield","E09000010",2020-05-10,2,1045
"Greenwich","E09000011",2020-05-10,6,821
"Hackney and City of London","E09000012",2020-05-10,0,726
"Hammersmith and Fulham","E09000013",2020-05-10,1,673
"Haringey","E09000014",2020-05-10,4,669
"Harrow","E09000015",2020-05-10,0,1150
"Havering","E09000016",2020-05-10,4,823
"Hillingdon","E09000017",2020-05-10,2,946
"Hounslow","E09000018",2020-05-10,4,898
"Islington","E09000019",2020-05-10,0,486
"Kensington and Chelsea","E09000020",2020-05-10,0,512
"Kingston upon Thames","E09000021",2020-05-10,9,628
"Lambeth","E09000022",2020-05-10,3,1257
"Lewisham","E09000023",2020-05-10,3,1096
"Merton","E09000024",2020-05-10,4,811
"Newham","E09000025",2020-05-10,9,1124
"Redbridge","E09000026",2020-05-10,6,958
"Richmond upon Thames","E09000027",2020-05-10,0,472
"Southwark","E09000028",2020-05-10,6,1342
"Sutton","E09000029",2020-05-10,5,877
"Tower Hamlets","E09000030",2020-05-10,2,711
"Waltham Forest","E09000031",2020-05-10,2,905
"Wandsworth","E09000032",2020-05-10,6,1050
"Westminster","E09000033",2020-05-10,3,690
"Barking and Dagenham","E09000002",2020-05-11,7,617
"Barnet","E09000003",2020-05-11,6,1436
"Bexley","E09000004",2020-05-11,7,893
"Brent","E09000005",2020-05-11,8,1564
"Bromley","E09000006",2020-05-11,7,1388
"Camden","E09000007",2020-05-11,6,642
"Croydon","E09000008",2020-05-11,4,1686
"Ealing","E09000009",2020-05-11,10,1329
"Enfield","E09000010",2020-05-11,6,1051
"Greenwich","E09000011",2020-05-11,4,825
"Hackney and City of London","E09000012",2020-05-11,4,730
"Hammersmith and Fulham","E09000013",2020-05-11,2,675
"Haringey","E09000014",2020-05-11,4,673
"Harrow","E09000015",2020-05-11,3,1153
"Havering","E09000016",2020-05-11,4,827
"Hillingdon","E09000017",2020-05-11,3,949
"Hounslow","E09000018",2020-05-11,3,901
"Islington","E09000019",2020-05-11,5,491
"Kensington and Chelsea","E09000020",2020-05-11,1,513
"Kingston upon Thames","E09000021",2020-05-11,9,637
"Lambeth","E09000022",2020-05-11,5,1262
"Lewisham","E09000023",2020-05-11,7,1103
"Merton","E09000024",2020-05-11,2,813
"Newham","E09000025",2020-05-11,5,1129
"Redbridge","E09000026",2020-05-11,3,961
"Richmond upon Thames","E09000027",2020-05-11,4,476
"Southwark","E09000028",2020-05-11,10,1352
"Sutton","E09000029",2020-05-11,10,887
"Tower Hamlets","E09000030",2020-05-11,4,715
"Waltham Forest","E09000031",2020-05-11,3,908
"Wandsworth","E09000032",2020-05-11,1,1051
"Westminster","E09000033",2020-05-11,3,693
"Barking and Dagenham","E09000002",2020-05-12,3,620
"Barnet","E09000003",2020-05-12,11,1447
"Bexley","E09000004",2020-05-12,11,904
"Brent","E09000005",2020-05-12,6,1570
"Bromley","E09000006",2020-05-12,20,1408
"Camden","E09000007",2020-05-12,3,645
"Croydon","E09000008",2020-05-12,10,1696
"Ealing","E09000009",2020-05-12,11,1340
"Enfield","E09000010",2020-05-12,8,1059
"Greenwich","E09000011",2020-05-12,7,832
"Hackney and City of London","E09000012",2020-05-12,3,733
"Hammersmith and Fulham","E09000013",2020-05-12,2,677
"Haringey","E09000014",2020-05-12,1,674
"Harrow","E09000015",2020-05-12,7,1160
"Havering","E09000016",2020-05-12,2,829
"Hillingdon","E09000017",2020-05-12,10,959
"Hounslow","E09000018",2020-05-12,9,910
"Islington","E09000019",2020-05-12,2,493
"Kensington and Chelsea","E09000020",2020-05-12,2,515
"Kingston upon Thames","E09000021",2020-05-12,9,646
"Lambeth","E09000022",2020-05-12,3,1265
"Lewisham","E09000023",2020-05-12,5,1108
"Merton","E09000024",2020-05-12,9,822
"Newham","E09000025",2020-05-12,4,1133
"Redbridge","E09000026",2020-05-12,6,967
"Richmond upon Thames","E09000027",2020-05-12,1,477
"Southwark","E09000028",2020-05-12,9,1361
"Sutton","E09000029",2020-05-12,3,890
"Tower Hamlets","E09000030",2020-05-12,2,717
"Waltham Forest","E09000031",2020-05-12,2,910
"Wandsworth","E09000032",2020-05-12,10,1061
"Westminster","E09000033",2020-05-12,2,695
"Barking and Dagenham","E09000002",2020-05-13,11,631
"Barnet","E09000003",2020-05-13,16,1463
"Bexley","E09000004",2020-05-13,6,910
"Brent","E09000005",2020-05-13,4,1574
"Bromley","E09000006",2020-05-13,7,1415
"Camden","E09000007",2020-05-13,4,649
"Croydon","E09000008",2020-05-13,8,1704
"Ealing","E09000009",2020-05-13,24,1364
"Enfield","E09000010",2020-05-13,7,1066
"Greenwich","E09000011",2020-05-13,10,842
"Hackney and City of London","E09000012",2020-05-13,5,738
"Hammersmith and Fulham","E09000013",2020-05-13,3,680
"Haringey","E09000014",2020-05-13,4,678
"Harrow","E09000015",2020-05-13,3,1163
"Havering","E09000016",2020-05-13,4,833
"Hillingdon","E09000017",2020-05-13,5,964
"Hounslow","E09000018",2020-05-13,5,915
"Islington","E09000019",2020-05-13,4,497
"Kensington and Chelsea","E09000020",2020-05-13,1,516
"Kingston upon Thames","E09000021",2020-05-13,8,654
"Lambeth","E09000022",2020-05-13,6,1271
"Lewisham","E09000023",2020-05-13,10,1118
"Merton","E09000024",2020-05-13,10,832
"Newham","E09000025",2020-05-13,1,1134
"Redbridge","E09000026",2020-05-13,5,972
"Richmond upon Thames","E09000027",2020-05-13,4,481
"Southwark","E09000028",2020-05-13,5,1366
"Sutton","E09000029",2020-05-13,4,894
"Tower Hamlets","E09000030",2020-05-13,2,719
"Waltham Forest","E09000031",2020-05-13,6,916
"Wandsworth","E09000032",2020-05-13,8,1069
"Westminster","E09000033",2020-05-13,4,699
"Barking and Dagenham","E09000002",2020-05-14,2,633
"Barnet","E09000003",2020-05-14,5,1468
"Bexley","E09000004",2020-05-14,11,921
"Brent","E09000005",2020-05-14,7,1581
"Bromley","E09000006",2020-05-14,7,1422
"Camden","E09000007",2020-05-14,1,650
"Croydon","E09000008",2020-05-14,9,1713
"Ealing","E09000009",2020-05-14,19,1383
"Enfield","E09000010",2020-05-14,4,1070
"Greenwich","E09000011",2020-05-14,2,844
"Hackney and City of London","E09000012",2020-05-14,1,739
"Hammersmith and Fulham","E09000013",2020-05-14,1,681
"Haringey","E09000014",2020-05-14,5,683
"Harrow","E09000015",2020-05-14,9,1172
"Havering","E09000016",2020-05-14,6,839
